osebuildingid,buildingtype,primarypropertytype,propertyname,neighborhood,latitude,longitude,yearbuilt,numberofbuildings,numberoffloors,propertygfatotal,propertygfaparking,propertygfabuilding_s,listofallpropertyusetypes,largestpropertyusetype,largestpropertyusetypegfa,secondlargestpropertyuse,secondlargestpropertyusetype,thirdlargestpropertyusetype,thirdlargestpropertyusetypegfa,energystarscore,siteeui_kbtu_sf,siteeuiwn_kbtu_sf,sourceeui_kbtu_sf,sourceeuiwn_kbtu_sf,siteenergyuse_kbtu,siteenergyusewn_kbtu,steamuse_kbtu,electricity_kbtu,naturalgas_kbtu,compliancestatus,totalghgemissions,ghgemissionsintensity,yearsenergystarcertified,geopoint,Electricite_bool,Gaz_bool,Vapeur_bool,certif2016,propertygfatotal_log,propertygfaparking_log,propertygfabuilding_s_log,largestpropertyusetypegfa_log,secondlargestpropertyuse_log,thirdlargestpropertyusetypegfa_log,steamuse_kbtu_log,electricity_kbtu_log,naturalgas_kbtu_log,siteeuiwn_kbtu_sf_log,ghgemissionsintensity_log,adult education,automobile dealership,bank branch,bar/nightclub,college/university,convenience store without gas station,courthouse,data center,distribution center,enclosed mall,energy/power station,fast food restaurant,financial office,fire station,fitness center/health club/gym,food sales,food service,hospital,hotel,k-12 school,laboratory,library,lifestyle center,manufacturing/industrial plant,medical office,movie theater,multifamily housing,museum,non-refrigerated warehouse,office,other,other - education,other - entertainment/public assembly,other - lodging/residential,other - mall,other - public services,other - recreation,other - restaurant/bar,other - services,other - technology/science,other - utility,other/specialty hospital,outpatient rehabilitation/physical therapy,parking,performing arts,personal services,police station,pre-school/daycare,prison/incarceration,refrigerated warehouse,repair services,residence hall/dormitory,residential care facility,restaurant,retail store,self-storage facility,senior care community,single family home,social/meeting hall,strip mall,supermarket/grocery store,swimming pool,urgent care/clinic/other outpatient,vocat,vocational school,wholesale club/supercenter,worship facility,adult education_gfa,automobile dealership_gfa,bank branch_gfa,bar/nightclub_gfa,college/university_gfa,convenience store without gas station_gfa,courthouse_gfa,data center_gfa,distribution center_gfa,enclosed mall_gfa,energy/power station_gfa,fast food restaurant_gfa,financial office_gfa,fire station_gfa,fitness center/health club/gym_gfa,food sales_gfa,food service_gfa,hospital_gfa,hotel_gfa,k-12 school_gfa,laboratory_gfa,library_gfa,lifestyle center_gfa,manufacturing/industrial plant_gfa,medical office_gfa,movie theater_gfa,multifamily housing_gfa,museum_gfa,non-refrigerated warehouse_gfa,office_gfa,other_gfa,other - education_gfa,other - entertainment/public assembly_gfa,other - lodging/residential_gfa,other - mall_gfa,other - public services_gfa,other - recreation_gfa,other - restaurant/bar_gfa,other - services_gfa,other - technology/science_gfa,other - utility_gfa,other/specialty hospital_gfa,outpatient rehabilitation/physical therapy_gfa,parking_gfa,performing arts_gfa,personal services_gfa,police station_gfa,pre-school/daycare_gfa,prison/incarceration_gfa,refrigerated warehouse_gfa,repair services_gfa,residence hall/dormitory_gfa,residential care facility_gfa,restaurant_gfa,retail store_gfa,self-storage facility_gfa,senior care community_gfa,single family home_gfa,social/meeting hall_gfa,strip mall_gfa,supermarket/grocery store_gfa,swimming pool_gfa,urgent care/clinic/other outpatient_gfa,vocat_gfa,vocational school_gfa,wholesale club/supercenter_gfa,worship facility_gfa,nombre_utilisation_differente
29,NonResidential,Hotel,WATERTOWN HOTEL,NORTHEAST,47.65959,-122.31755,2001,1.0,6,88592,30586,58006,"Hotel, Parking",hotel,58006.0,30586.0,parking,,,84.0,63.20000076,63.29999924,148.0,148.5,3663534.5,3673186.75,0.0,2266231.0,1397303.0,Compliant,90.01,1.02,nan,POINT(-122.31755 47.65959),True,True,False,False,11.391796839062748,10.32829766690807,10.968301732454014,10.968301732454014,10.32829766690807,,-inf,14.633628657121955,14.150054508064017,4.147885317143811,0.01980262729617973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,58006,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30586.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
30,NonResidential,University,Main Campus Center,DOWNTOWN,47.618159999999996,-122.33628999999999,1928,1.0,7,126593,0,126593,College/University,college/university,125000.0,,,,,,90.69999695,97.5,173.0,180.0,11343686.0,12183313.0,0.0,4647474.0,6696211.0,Compliant,388.04,3.07,nan,POINT(-122.33629 47.61816),True,True,False,False,11.748732494904456,-inf,11.748732494904456,11.736069016284437,,,-inf,15.351834404156493,15.717052402005036,4.579852378003801,1.1216775615991057,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,NonResidential,Other,Seattle Honda,DOWNTOWN,47.615,-122.33081000000001,1930,1.0,2,67224,0,67224,Automobile Dealership,automobile dealership,67224.0,,,,,,19.5,19.5,61.20000076,61.20000076,1310236.625,1310236.625,0.0,1310236.0,0.0,Compliant,9.13,0.14,nan,POINT(-122.33081 47.615),True,False,False,False,11.115785605608053,-inf,11.115785605608053,11.115785605608053,,,-inf,14.085717831623546,-inf,2.970414465569701,-1.9661128563728327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,NonResidential,Hotel,Homewood Suites,EAST,47.613009999999996,-122.32928999999999,1991,1.0,8,158676,30301,128375,"Hotel, Parking, Retail Store, Swimming Pool",hotel,112676.0,42000.0,parking,retail store,4500.0,,45.5,46.29999924,58.0,58.79999924,5328051.5,5424942.0,0.0,572307.0,4755745.0,Compliant,256.57,1.62,nan,POINT(-122.32929 47.61301),True,True,False,False,11.974619666344823,10.318935994253193,11.76271094723086,11.63227172260267,10.645424897265505,8.411832675758411,-inf,13.257430839669587,15.374863918870954,3.8351419446775012,0.4824261492442928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,112676,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000.0,0,0,0,0,0,0,0,0,0,0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,4
33,NonResidential,Hotel,Marriott Springhill Suites (33),DOWNTOWN,47.61784,-122.32966,2001,1.0,10,171866,38281,133585,Hotel,hotel,128909.0,,,,,57.0,85.80000305,86.69999695,181.1000061,180.6000061,11061916.0,11171407.0,0.0,5610706.0,5451210.0,Compliant,328.63,1.91,nan,POINT(-122.32966 47.61784),True,True,False,False,12.054470382395586,10.552708968527668,11.80249325833222,11.766862008056973,,,-inf,15.540187116283164,15.511348160345625,4.462453848607718,0.6471032420585384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,NonResidential,Hotel,Hotel Five,DOWNTOWN,47.61558,-122.34186000000001,1978,1.0,5,68410,16200,52210,Hotel,hotel,47994.0,,,,,57.0,92.90000153,95.0,199.6999969,206.3000031,4456714.5,4557974.0,0.0,2346349.0,2110365.0,Compliant,128.44,1.88,nan,POINT(-122.34186 47.61558),True,True,False,False,11.133274291755043,9.692766521220475,10.863029326404599,10.778831282076878,,,-inf,14.668371060984681,14.562371476273924,4.553876891600541,0.6312717768418578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,NonResidential,Small- and Mid-Sized Office,Good Shepherd Center,LAKE UNION,47.6641,-122.33118,1906,1.0,3,87262,0,87262,"K-12 School, Multifamily Housing, Office, Other - Entertainment/Public Assembly",office,40943.0,18153.0,k-12 school,other - entertainment/public assembly,4307.0,,61.5,69.80000305,106.5,115.90000149999999,4145920.5,4703690.0,0.0,1352843.0,2793077.0,Compliant,157.77,1.81,nan,POINT(-122.33118 47.6641),True,True,False,False,11.37667036642411,-inf,11.37667036642411,10.619936134498339,9.80659111529043,8.36799688505411,-inf,14.117718861986834,14.842654413469603,4.245634053464601,0.5933268452777344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,18153,0,0,0,0,0.0,0,0,0,0,40943.0,0,0,4307,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4
40,NonResidential,Hotel,Silver Cloud University,NORTHEAST,47.66583,-122.29965,1994,1.0,4,81871,0,81871,Hotel,hotel,81871.0,,,,,29.0,81.5,82.19999695,162.5,164.8999939,6668568.5,6731281.5,0.0,3016399.0,3652169.0,Compliant,215.0,2.63,nan,POINT(-122.29965 47.66583),True,True,False,False,11.312900116782279,-inf,11.312900116782279,11.312900116782279,,,-inf,14.919574293789555,15.110831795639438,4.40915526495751,0.9669838461896731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,NonResidential,Self-Storage Facility,08781-University Village,NORTHEAST,47.66172,-122.29598,1955,1.0,2,110356,0,110356,Self-Storage Facility,self-storage facility,26225.0,,,,,,12.10000038,12.39999962,35.20000076,35.5,318364.8125,326223.0938,0.0,281265.0,37100.0,Compliant,3.93,0.04,nan,POINT(-122.29598 47.66172),True,True,False,False,11.611466782658045,-inf,11.611466782658045,10.174468433264497,,,-inf,12.547052564411928,10.521372248595526,2.517696441965829,-3.2188758248682006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,Campus,Mixed Use Property,Plant 2 Site,GREATER DUWAMISH,47.534929999999996,-122.31788,1992,1.0,3,494835,0,494835,"Energy/Power Station, Laboratory, Manufacturing/Industrial Plant, Non-Refrigerated Warehouse, Office",office,757027.0,639931.0,laboratory,non-refrigerated warehouse,459748.0,8.0,221.6999969,233.10000609999997,388.2000122,400.2999878,448385312.0,471613856.0,0.0,150476283.0,297909000.0,Compliant,16870.98,34.09,nan,POINT(-122.31788 47.53493),True,True,False,False,13.11197965264959,-inf,13.11197965264959,13.537154198890532,13.36911563702367,13.038433792266785,-inf,18.829316041695037,19.512298628707516,5.4514675722107375,3.5290040861498118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639931,0,0,0,0.0,0,0,0,459748,757027.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5
46,NonResidential,Warehouse,Seattle 11-13,GREATER DUWAMISH,47.511379999999996,-122.28875,1961,3.0,2,714095,0,714095,"Non-Refrigerated Warehouse, Office, Refrigerated Warehouse",non-refrigerated warehouse,616000.0,276000.0,refrigerated warehouse,office,71000.0,,46.40000153,45.79999924,145.8999939,143.8000031,44731160.0,44110016.0,0.0,44731153.0,0.0,Compliant,311.84,0.44,nan,POINT(-122.28875 47.51138),True,False,False,False,13.478771285692215,-inf,13.478771285692215,13.331002242515657,12.528156144699286,11.170435156023453,-inf,17.616180751960336,-inf,3.8242840745262527,-0.8209805520698302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,616000,71000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,276000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3
50,SPS-District K-12,K-12 School,Lawton Elementary,MAGNOLIA / QUEEN ANNE,47.65671,-122.39047,1990,1.0,2,54986,0,54986,K-12 School,k-12 school,54986.0,,,,,97.0,30.0,32.79999924,77.80000305,83.19999695,1650279.25,1802471.375,0.0,1217589.0,432690.0,Compliant,31.47,0.57,2016.0,POINT(-122.39047 47.65671),True,True,False,True,10.91483388635787,-inf,10.91483388635787,10.91483388635787,,,-inf,14.01238323188318,12.977776815245665,3.490428492219366,-0.5621189181535413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,NonResidential,Small- and Mid-Sized Office,SBC52,BALLARD,47.66587,-122.38476000000001,1961,1.0,2,94900,0,94900,"Non-Refrigerated Warehouse, Office",office,55586.0,39314.0,non-refrigerated warehouse,,,57.0,65.19999695,68.90000153,163.0,165.8999939,6186461.5,6536359.5,0.0,4291585.0,1894876.0,Compliant,130.56,1.38,nan,POINT(-122.38476 47.66587),True,True,False,False,11.460578984598019,-inf,11.460578984598019,10.925686649970942,10.579335968517745,,-inf,15.272166686538695,14.454663959001477,4.232656200225708,0.3220834991691132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,39314,55586.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
53,NonResidential,Small- and Mid-Sized Office,El Centro de la Raza,GREATER DUWAMISH,47.58034,-122.31132,1900,1.0,2,52554,0,52554,"Office, Other - Education",office,51029.0,7849.0,other - education,,,83.0,50.09999847,53.5,108.6999969,112.3000031,2951331.25,3150635.5,0.0,1579749.0,1371582.0,Compliant,83.86,1.6,nan,POINT(-122.31132 47.58034),True,True,False,False,10.869596491391144,-inf,10.869596491391144,10.840149377550114,8.968141414126814,,-inf,14.272776531623949,14.131475376125211,3.979681653901961,0.47000362924573563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,51029.0,0,7849,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
54,NonResidential,K-12 School,Blanchet High School,NORTHWEST,47.68891,-122.33553,1954,1.0,3,175015,0,175015,K-12 School,k-12 school,175015.0,,,,,95.0,40.0,45.09999847,74.0,80.40000153,6994740.5,7886505.5,0.0,2679739.0,4315001.0,Compliant,247.85,1.42,nan,POINT(-122.33553 47.68891),True,True,False,False,12.072626963518106,-inf,12.072626963518106,12.072626963518106,,,-inf,14.801229959684813,15.277608114249349,3.8088822125840203,0.35065687161316933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,NonResidential,Self-Storage Facility,Vine Street,DOWNTOWN,47.61351,-122.35128999999999,1911,1.0,3,70586,0,70586,"Office, Self-Storage Facility, Vocational School",self-storage facility,38439.0,28197.0,vocational school,office,3859.0,,30.60000038,33.09999847,76.59999847,79.19999695,2158629.0,2331573.25,0.0,1500229.0,658400.0,Compliant,45.43,0.64,nan,POINT(-122.35129 47.61351),True,True,False,False,11.164587103533947,-inf,11.164587103533947,10.556827848177686,10.246970868288411,8.258163361537619,-inf,14.221128321086736,13.397567928344998,3.499533236159451,-0.4462871026284195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3859.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,38439,0,0,0,0,0,0,0,0,28197,0,0,3
56,NonResidential,Hotel,Seattle Hilton Hotel,DOWNTOWN,47.60946,-122.33337,1969,1.0,24,332210,205970,126240,Hotel,hotel,348630.0,,,,,67.0,46.40000153,46.40000153,121.8000031,121.8000031,16163194.0,16163194.0,0.0,12204406.0,3958787.0,Compliant,295.33,0.89,nan,POINT(-122.33337 47.60946),True,True,False,False,12.713522578056248,12.235485806098524,11.745940136079701,12.76176646688503,,,-inf,16.317307592046394,15.1914482231759,3.837299492206347,-0.11653381625595151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,NonResidential,Large Office,5th and Pine,DOWNTOWN,47.6113,-122.33658999999999,1973,1.0,5,168115,0,168115,"Data Center, Office, Retail Store",office,103362.0,65676.0,retail store,data center,493.0,78.0,56.29999924,56.29999924,176.6000061,176.6000061,9536161.0,9536161.0,0.0,9536160.0,0.0,Compliant,66.48,0.4,2016.0,POINT(-122.33659 47.6113),True,False,False,True,12.032403548015358,-inf,12.032403548015358,11.545992668674424,11.09248884093192,6.20050917404269,-inf,16.07060144667,-inf,4.030694521646533,-0.916290731874155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,103362.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,65676.0,0,0,0,0,0,0,0,0,0,0,0,0,3
58,NonResidential,Other,1525 4th Avenue,DOWNTOWN,47.61076,-122.33765,1920,1.0,2,57428,0,57428,"Other - Mall, Personal Services",other - mall,51747.0,5681.0,personal services,,,,21.70000076,21.60000038,48.79999924,48.40000153,1247362.0,1239429.75,0.0,714939.0,532423.0,Compliant,33.26,0.58,nan,POINT(-122.33765 47.61076),True,True,False,False,10.958287268247584,-inf,10.958287268247584,10.854121738432738,8.644882552557126,,-inf,13.479952503351326,13.185193565171026,3.0726933322827117,-0.5447271754416722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,51747,0,0,0,0,0,0,0,0,0.0,0,5681,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
59,NonResidential,Small- and Mid-Sized Office,Gibraltar Tower,DOWNTOWN,47.610479999999995,-122.33793999999999,1910,1.0,8,59400,0,59400,"Office, Retail Store",office,34947.0,4993.0,retail store,,,14.0,85.40000153,88.30000305,398.7000122,412.2000122,5071974.0,5242479.5,0.0,5071973.0,0.0,Compliant,35.36,0.6,nan,POINT(-122.33794 47.61048),True,False,False,False,10.992049505350737,-inf,10.992049505350737,10.461587907067887,8.51579221050061,,-inf,15.439240451741181,-inf,4.48074014215125,-0.5108256237659907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,34947.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,4993.0,0,0,0,0,0,0,0,0,0,0,0,0,2
60,NonResidential,Mixed Use Property,Mann Building,DOWNTOWN,47.60886,-122.33743999999999,1926,1.0,2,52549,0,52549,"Office, Other - Entertainment/Public Assembly, Restaurant",other - entertainment/public assembly,23500.0,23500.0,restaurant,office,5459.0,,286.39999389999997,299.0,485.29998780000005,495.5,15026196.0,15683742.0,0.0,4632459.0,10393737.0,Compliant,584.31,11.12,nan,POINT(-122.33744 47.60886),True,True,False,False,10.869501346628315,-inf,10.869501346628315,10.06475570013225,10.06475570013225,8.605020901781758,-inf,15.348598386589805,16.156713971170937,5.700443573390687,2.4087452888224363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5459.0,0,0,23500,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,23500,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3
62,NonResidential,Hotel,Roosevelt Hotel,DOWNTOWN,47.61233,-122.33431999999999,1930,1.0,20,98634,10043,88591,"Hotel, Parking, Restaurant",hotel,83591.0,10043.0,parking,restaurant,5000.0,71.0,54.59999847,57.29999924,158.6000061,167.0,4841347.5,5078816.0,0.0,4290059.0,551288.0,Compliant,59.19,0.6,nan,POINT(-122.33432 47.61233),True,True,False,False,11.499171308737566,9.21463115339334,11.39178555129812,11.333691137775132,9.21463115339334,8.517193191416238,-inf,15.271811043723382,13.2200126376077,4.048300610457169,-0.5108256237659907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,83591,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10043.0,0,0,0,0,0,0,0,0,0,5000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3
